id,name,latitude,longitude,district,address,dmrcaRegistrationNo,confidence,verificationStatus,verifiedAt,womenPrayer,parking,airConditioning,wudu,jummah,notes,sourceTypes,nsdiId,osmId,sourcesJson
nsdi-15580,,6.441352169000027,80.01141774200005,Kalutara,,,low,unverified,,,,,,,,nsdi,15580,,"[{""type"": ""nsdi"", ""id"": ""15580"", ""buildingId"": ""7900186"", ""originalName"": null, ""latitude"": 6.441352169000027, ""longitude"": 80.01141774200005, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15581,,6.441357154000059,80.00765313800008,Kalutara,,,low,unverified,,,,,,,,nsdi,15581,,"[{""type"": ""nsdi"", ""id"": ""15581"", ""buildingId"": ""7900187"", ""originalName"": null, ""latitude"": 6.441357154000059, ""longitude"": 80.00765313800008, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15590,,6.443749695000065,80.01367223000005,Kalutara,,,low,unverified,,,,,,,,nsdi,15590,,"[{""type"": ""nsdi"", ""id"": ""15590"", ""buildingId"": ""7900165"", ""originalName"": null, ""latitude"": 6.443749695000065, ""longitude"": 80.01367223000005, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15595,,6.44494482500005,80.01924358600007,Kalutara,,,low,unverified,,,,,,,,nsdi,15595,,"[{""type"": ""nsdi"", ""id"": ""15595"", ""buildingId"": ""7900176"", ""originalName"": null, ""latitude"": 6.44494482500005, ""longitude"": 80.01924358600007, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15603,,6.449341944000025,80.02142789400006,Kalutara,,,low,unverified,,,,,,,,nsdi,15603,,"[{""type"": ""nsdi"", ""id"": ""15603"", ""buildingId"": ""7900171"", ""originalName"": null, ""latitude"": 6.449341944000025, ""longitude"": 80.02142789400006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15605,,6.44950661200005,80.00550103900008,Kalutara,,,low,unverified,,,,,,,,nsdi,15605,,"[{""type"": ""nsdi"", ""id"": ""15605"", ""buildingId"": ""7900170"", ""originalName"": null, ""latitude"": 6.44950661200005, ""longitude"": 80.00550103900008, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15609,,6.450157342000068,80.00922911800006,Kalutara,,,low,unverified,,,,,,,,nsdi,15609,,"[{""type"": ""nsdi"", ""id"": ""15609"", ""buildingId"": ""7900169"", ""originalName"": null, ""latitude"": 6.450157342000068, ""longitude"": 80.00922911800006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15610,Takva Mosque,6.450810993000061,80.01241881500005,Kalutara,,,low,unverified,,,,,,,,nsdi,15610,,"[{""type"": ""nsdi"", ""id"": ""15610"", ""buildingId"": ""7900168"", ""originalName"": ""Takva Mosque"", ""latitude"": 6.450810993000061, ""longitude"": 80.01241881500005, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15633,,6.4598610360000635,79.98395268600007,Kalutara,,,low,unverified,,,,,,,,nsdi,15633,,"[{""type"": ""nsdi"", ""id"": ""15633"", ""buildingId"": ""7900150"", ""originalName"": null, ""latitude"": 6.4598610360000635, ""longitude"": 79.98395268600007, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15637,,6.4619733750000705,80.11354761900003,Kalutara,,,low,unverified,,,,,,,,nsdi,15637,,"[{""type"": ""nsdi"", ""id"": ""15637"", ""buildingId"": ""8000161"", ""originalName"": null, ""latitude"": 6.4619733750000705, ""longitude"": 80.11354761900003, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15638,MASJIDUR RAHUMAN,6.462115178000033,79.98327907100008,Kalutara,"182, ADIKARIGODA",R/642/KL.36,medium,needs_review,,,,,,,,"dmrca,nsdi",15638,,"[{""type"": ""nsdi"", ""id"": ""15638"", ""buildingId"": ""7900149"", ""originalName"": ""Masjid Rahaman Mosque"", ""latitude"": 6.462115178000033, ""longitude"": 79.98327907100008, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""dmrca"", ""id"": ""R/642/KL.36"", ""originalName"": ""MASJIDUR RAHUMAN"", ""address"": ""182, ADIKARIGODA"", ""city"": ""DHARGA TOWN"", ""district"": ""Kalutara"", ""mosqueType"": ""M"", ""sourcePdf"": ""kalutura__KALUTARA-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KALUTARA-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
nsdi-15642,Masjid ul Abrar,6.463226209000027,79.97598855100006,Kalutara,,,medium,needs_review,,,,,,,,"nsdi,osm",15642,way/231385046,"[{""type"": ""nsdi"", ""id"": ""15642"", ""buildingId"": ""7900082"", ""originalName"": ""Masjidal Abraar Mosque"", ""latitude"": 6.463226209000027, ""longitude"": 79.97598855100006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/231385046"", ""osmLink"": ""https://www.openstreetmap.org/way/231385046"", ""originalName"": ""Masjid ul Abrar"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 6.4632482, ""longitude"": 79.9760706, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-15644,,6.46351928200005,79.97892872000006,Kalutara,,,low,unverified,,,,,,,,nsdi,15644,,"[{""type"": ""nsdi"", ""id"": ""15644"", ""buildingId"": ""7900093"", ""originalName"": null, ""latitude"": 6.46351928200005, ""longitude"": 79.97892872000006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15646,Asshik Musthfa Masjid Mosque,6.463631460000045,79.98384078600003,Kalutara,,,low,unverified,,,,,,,,nsdi,15646,,"[{""type"": ""nsdi"", ""id"": ""15646"", ""buildingId"": ""7900092"", ""originalName"": ""Asshik Musthfa Masjid Mosque"", ""latitude"": 6.463631460000045, ""longitude"": 79.98384078600003, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15653,Madraza Zain Mosque,6.465369142000043,80.11286600500006,Kalutara,,,low,unverified,,,,,,,,nsdi,15653,,"[{""type"": ""nsdi"", ""id"": ""15653"", ""buildingId"": ""8000160"", ""originalName"": ""Madraza Zain Mosque"", ""latitude"": 6.465369142000043, ""longitude"": 80.11286600500006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15666,Hilriya Mosque Molliyamala,6.469210833000034,79.97842458300005,Kalutara,,,high,needs_review,,,,,,,,"nsdi,osm",15666,way/1158315463,"[{""type"": ""nsdi"", ""id"": ""15666"", ""buildingId"": ""7900137"", ""originalName"": ""Jumma Mosque"", ""latitude"": 6.469210833000034, ""longitude"": 79.97842458300005, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/1158315463"", ""osmLink"": ""https://www.openstreetmap.org/way/1158315463"", ""originalName"": ""Hilriya Mosque Molliyamala"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 6.4692595, ""longitude"": 79.9784919, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-15670,,6.470792391000032,80.61094655000005,Ratnapura,,,low,unverified,,,,,,,,nsdi,15670,,"[{""type"": ""nsdi"", ""id"": ""15670"", ""buildingId"": ""8100121"", ""originalName"": null, ""latitude"": 6.470792391000032, ""longitude"": 80.61094655000005, ""district"": ""Ratnapura"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15672,MASJIDUN NABAVI JUMMA MOSQUE,6.470517251000047,80.10658861900004,Kalutara,MOSQUE ROAD,R/28/KL.05,high,needs_review,,,,,,,,"dmrca,nsdi",15672,,"[{""type"": ""nsdi"", ""id"": ""15672"", ""buildingId"": ""8000163"", ""originalName"": ""Masjidul Nabavi Mosque"", ""latitude"": 6.470517251000047, ""longitude"": 80.10658861900004, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""dmrca"", ""id"": ""R/28/KL.05"", ""originalName"": ""MASJIDUN NABAVI JUMMA MOSQUE"", ""address"": ""MOSQUE ROAD"", ""city"": ""KL/WELIPENNA"", ""district"": ""Kalutara"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kalutura__KALUTARA-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KALUTARA-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
nsdi-15675,,6.472165395000047,80.10881941100007,Kalutara,,,low,unverified,,,,,,,,nsdi,15675,,"[{""type"": ""nsdi"", ""id"": ""15675"", ""buildingId"": ""8000142"", ""originalName"": null, ""latitude"": 6.472165395000047, ""longitude"": 80.10881941100007, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15683,Ketchimale Mosque,6.473074736000058,79.97639513700005,Kalutara,,,high,needs_review,,,,,,,"A low-confidence DMRCA candidate exists (registrationNo=R/540/KL.33, name='KACHCHIMALAI SHRINE', score=72.7) — not linked, needs manual review.","nsdi,osm",15683,node/1827291214,"[{""type"": ""nsdi"", ""id"": ""15683"", ""buildingId"": ""7900076"", ""originalName"": ""Ketchimala Mosque"", ""latitude"": 6.473074736000058, ""longitude"": 79.97639513700005, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""node/1827291214"", ""osmLink"": ""https://www.openstreetmap.org/node/1827291214"", ""originalName"": ""Ketchimale Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 6.4728698, ""longitude"": 79.9764489, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-15685,,6.473784872000067,79.98837671500007,Kalutara,,,low,unverified,,,,,,,,nsdi,15685,,"[{""type"": ""nsdi"", ""id"": ""15685"", ""buildingId"": ""7900129"", ""originalName"": null, ""latitude"": 6.473784872000067, ""longitude"": 79.98837671500007, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15687,,6.474637960000052,80.60476991700006,Ratnapura,,,low,unverified,,,,,,,,nsdi,15687,,"[{""type"": ""nsdi"", ""id"": ""15687"", ""buildingId"": ""8100110"", ""originalName"": null, ""latitude"": 6.474637960000052, ""longitude"": 80.60476991700006, ""district"": ""Ratnapura"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15688,Hijra Mosque,6.474219036000022,80.00192999000006,Kalutara,,,low,unverified,,,,,,,,nsdi,15688,,"[{""type"": ""nsdi"", ""id"": ""15688"", ""buildingId"": ""7900128"", ""originalName"": ""Hijra Mosque"", ""latitude"": 6.474219036000022, ""longitude"": 80.00192999000006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15698,fassiya jummah masjid Mosque,6.476200493000022,79.98559063000005,Kalutara,,,high,needs_review,,,,,,,,"nsdi,osm",15698,way/232884329,"[{""type"": ""nsdi"", ""id"": ""15698"", ""buildingId"": ""7900124"", ""originalName"": null, ""latitude"": 6.476200493000022, ""longitude"": 79.98559063000005, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/232884329"", ""osmLink"": ""https://www.openstreetmap.org/way/232884329"", ""originalName"": ""fassiya jummah masjid Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 6.4763252, ""longitude"": 79.9853543, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-15704,Masjid Bilal Mosque.,6.477838735000034,80.62286187400008,Ratnapura,,,low,unverified,,,,,,,,nsdi,15704,,"[{""type"": ""nsdi"", ""id"": ""15704"", ""buildingId"": ""8100372"", ""originalName"": ""Masjid Bilal Mosque."", ""latitude"": 6.477838735000034, ""longitude"": 80.62286187400008, ""district"": ""Ratnapura"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15711,,6.47916166400006,79.99570090300006,Kalutara,,,low,unverified,,,,,,,,nsdi,15711,,"[{""type"": ""nsdi"", ""id"": ""15711"", ""buildingId"": ""7900119"", ""originalName"": null, ""latitude"": 6.47916166400006, ""longitude"": 79.99570090300006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15712,Riyalus Saliheen Jummah Masjid,6.4793049060000385,79.98598372200007,Kalutara,,,medium,needs_review,,,,,,,,"nsdi,osm",15712,way/1198894963,"[{""type"": ""nsdi"", ""id"": ""15712"", ""buildingId"": ""7900116"", ""originalName"": null, ""latitude"": 6.4793049060000385, ""longitude"": 79.98598372200007, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/1198894963"", ""osmLink"": ""https://www.openstreetmap.org/way/1198894963"", ""originalName"": ""Riyalus Saliheen Jummah Masjid"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 6.4808271, ""longitude"": 79.9862899, ""addrCity"": ""Beruwala"", ""addrStreet"": ""Perera Road"", ""sourceQuery"": ""building=mosque"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-15717,,6.480342179000047,79.98852720100007,Kalutara,,,low,unverified,,,,,,,,nsdi,15717,,"[{""type"": ""nsdi"", ""id"": ""15717"", ""buildingId"": ""7900113"", ""originalName"": null, ""latitude"": 6.480342179000047, ""longitude"": 79.98852720100007, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15722,,6.483229772000072,79.98875940300007,Kalutara,,,low,unverified,,,,,,,,nsdi,15722,,"[{""type"": ""nsdi"", ""id"": ""15722"", ""buildingId"": ""7900108"", ""originalName"": null, ""latitude"": 6.483229772000072, ""longitude"": 79.98875940300007, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15727,,6.4856208260000585,79.98512378300006,Kalutara,,,low,unverified,,,,,,,,nsdi,15727,,"[{""type"": ""nsdi"", ""id"": ""15727"", ""buildingId"": ""7900106"", ""originalName"": ""Mosque"", ""latitude"": 6.4856208260000585, ""longitude"": 79.98512378300006, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15750,MAGGONA JUMMA MOSQUE,6.498313013000029,79.98395160800004,Kalutara,MAGGONA,R/172/KL.13,high,needs_review,,,,,,,,"dmrca,nsdi",15750,,"[{""type"": ""nsdi"", ""id"": ""15750"", ""buildingId"": ""7900282"", ""originalName"": ""Masjid Mahamud Mosque Idiriligoda Maggona"", ""latitude"": 6.498313013000029, ""longitude"": 79.98395160800004, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""dmrca"", ""id"": ""R/172/KL.13"", ""originalName"": ""MAGGONA JUMMA MOSQUE"", ""address"": ""MAGGONA"", ""city"": ""MAGGONA"", ""district"": ""Kalutara"", ""mosqueType"": ""JM"", ""sourcePdf"": ""kalutura__KALUTARA-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/KALUTARA-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
nsdi-15754,,6.499066736000032,79.98035366800008,Kalutara,,,high,needs_review,,,,,,,,"nsdi,osm",15754,way/1197441154,"[{""type"": ""nsdi"", ""id"": ""15754"", ""buildingId"": ""7900096"", ""originalName"": ""Jumma Mosque"", ""latitude"": 6.499066736000032, ""longitude"": 79.98035366800008, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/1197441154"", ""osmLink"": ""https://www.openstreetmap.org/way/1197441154"", ""originalName"": null, ""nameTa"": null, ""nameSi"": null, ""latitude"": 6.49909, ""longitude"": 79.980263, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-15772,Alavia Takkiya Mosque,6.504412162000051,79.98215849400003,Kalutara,,,low,unverified,,,,,,,,nsdi,15772,,"[{""type"": ""nsdi"", ""id"": ""15772"", ""buildingId"": ""7900074"", ""originalName"": ""Alavia Takkiya Mosque"", ""latitude"": 6.504412162000051, ""longitude"": 79.98215849400003, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15897,MADRASATHUL RAHUMANIYA THAKKIYA,6.540113031000033,80.58932652900006,Ratnapura,KETANDOLA,R/1331/R.23,medium,needs_review,,,,,,,,"dmrca,nsdi",15897,,"[{""type"": ""nsdi"", ""id"": ""15897"", ""buildingId"": ""8100029"", ""originalName"": ""Madrasathul Fahmiya Mosque."", ""latitude"": 6.540113031000033, ""longitude"": 80.58932652900006, ""district"": ""Ratnapura"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""dmrca"", ""id"": ""R/1331/R.23"", ""originalName"": ""MADRASATHUL RAHUMANIYA THAKKIYA"", ""address"": ""KETANDOLA"", ""city"": ""RATNAPURA"", ""district"": ""Ratnapura"", ""mosqueType"": ""T"", ""sourcePdf"": ""ratnapura__RATNAPURA-DISTRICT.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/RATNAPURA-DISTRICT.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
nsdi-15929,,6.552911134000055,80.53866883900008,Ratnapura,,,low,unverified,,,,,,,,nsdi,15929,,"[{""type"": ""nsdi"", ""id"": ""15929"", ""buildingId"": ""7500048"", ""originalName"": ""Mosque"", ""latitude"": 6.552911134000055, ""longitude"": 80.53866883900008, ""district"": ""Ratnapura"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15974,Al-Masjidul Noorania Mosque,6.563229114000023,80.25669258100004,Kalutara,,,low,unverified,,,,,,,,nsdi,15974,,"[{""type"": ""nsdi"", ""id"": ""15974"", ""buildingId"": ""7400542"", ""originalName"": ""Al-Masjidul Noorania Mosque"", ""latitude"": 6.563229114000023, ""longitude"": 80.25669258100004, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-15977,Al Masjidul Fasiyathush Shazuliyah,6.563233036000042,79.96880248300005,Kalutara,,,low,needs_review,,,,,,,"A low-confidence DMRCA candidate exists (registrationNo=R/832/KL.43, name='ZAVIATHUL FASIYATHUL SHATHULIYA', score=83.7) — not linked, needs manual review.",nsdi,15977,,"[{""type"": ""nsdi"", ""id"": ""15977"", ""buildingId"": ""7300563"", ""originalName"": ""Al Masjidul Fasiyathush Shazuliyah"", ""latitude"": 6.563233036000042, ""longitude"": 79.96880248300005, ""district"": ""Kalutara"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
