priorityRank,reviewType,priorityReason,id,name,district,address,dmrcaRegistrationNo,latitude,longitude,confidence,notes
1,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16027,BAITHUL MUBARAK BUKHARI THAKKIYA,Kalutara,"MALIGAWATTE, MALIGAHENA",R/807/KL.42,6.577581781000049,80.14738434400005,high,
2,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-17967,AL - MASJIDUL MUNEER,Ampara,"HIDAYAPURAM,",R/1322/AM/94,6.878538936000041,81.83902609100005,high,
3,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18539,MARADANA MOSQUE,Colombo,"MARADANA ROAD, MARADANA",R/1691/C.169,6.927698218000046,79.86400188400006,high,
4,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18963,THALDUWA JUMMA MOSQUE,Kegalle,THALDUWA,R/0161/KD/15,6.9567516390000605,80.22037612500003,high,
5,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19030,MUTWAL JUMMA MOSQUE,Colombo,"74, MUTUWELLA MAWATHA",R/88/C.17,6.962547162000021,79.86400237600003,high,
6,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20227,RADDOLUGAMA JUMMAH MOSQUE,Gampaha,RADDOLUGAMA,R/2090/GM 74,7.142447634000064,79.89760081500003,high,
7,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21297,KATUKELLE JUMMA MOSQUE,Kandy,"396/16, PERADENIYA ROAD",R/592/K.78,7.286011452000025,80.62347414900006,high,
8,quick_confirm,"3 source(s) (nsdi,dmrca,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21883,AL MASJITHUL ILAHI,Ampara,SENGAMAM,R/1993/AM/199,7.356948665000061,81.77941154900003,high,
9,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-14694,PORWAI JUMMAH MOSQUE,Matara,,,6.1237136480000345,80.48443800100006,high,"A low-confidence DMRCA candidate exists (registrationNo=R/0356/MR/11, name='PORWAI MOHIDEEN MOSQUE', score=84.8) — not linked, needs manual review."
10,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-15683,Ketchimale Mosque,Kalutara,,,6.473074736000058,79.97639513700005,high,"A low-confidence DMRCA candidate exists (registrationNo=R/540/KL.33, name='KACHCHIMALAI SHRINE', score=72.7) — not linked, needs manual review."
11,conflict_to_resolve,"2 source(s) (nsdi,dmrca), high confidence — has an unresolved candidate to adjudicate.",nsdi-16842,MANBAUL NALEEMIYYA JUMMA MASJID,Kalutara,"20 SRI JINA MAWATHA, KESELWATTA",R/2240/KL/91,6.751130402000058,79.90638357400007,high,"An ambiguous OSM candidate exists (node/6615693730, name='gcjhdgh', 175.0m away) — Nearest OSM mosque is 175m away, but its name ('gcjhdgh') doesn't resemble the NSDI name ('Manbaul') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
12,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-16876,Nakshabandiya Jummah Mosque,Kalutara,,,6.756396958000039,79.90239694300004,high,"A low-confidence DMRCA candidate exists (registrationNo=R/314/KL.22, name='NAKSHABANDIYA THAKKIYA', score=100.0) — not linked, needs manual review."
13,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-18259,Nooraniya Jummah Masjid,Colombo,,,6.905148968000049,79.90005999800007,high,"A low-confidence DMRCA candidate exists (registrationNo=R/1818/C.173, name='NOORANIYA JUMMA MASJID', score=94.1) — not linked, needs manual review."
14,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-18387,Dawatagaha Mosque,Colombo,,,6.916247141000042,79.86437932400008,high,"A low-confidence DMRCA candidate exists (registrationNo=R/334/C.37, name='DEWATAGAHA MOSQUE & SHRINE', score=80.0) — not linked, needs manual review."
15,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-18688,Masjidus Salam Jumma Masjid,Colombo,,,6.936953534000054,79.87206236900005,high,"A low-confidence DMRCA candidate exists (registrationNo=R/43/C.09, name='MASJIDUS SALAM JUMMA MOSQUE', score=100.0) — not linked, needs manual review."
16,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-18723,Masjidhul Salam,Colombo,,,6.939202500000022,79.87302059200005,high,"A low-confidence DMRCA candidate exists (registrationNo=R/1784/C.170, name='MASJIDUL DARUL SALAM', score=100.0) — not linked, needs manual review."
17,conflict_to_resolve,"2 source(s) (nsdi,dmrca), high confidence — has an unresolved candidate to adjudicate.",nsdi-18762,AL MAKAMUS SAIFUDEEN MOSQUE,Colombo,"344,WOLFENDAL STREET,COLOMBO-13",R/2503/C/23 7,6.941654838000034,79.85921174400005,high,"An ambiguous OSM candidate exists (way/1040165981, name='None', 122.7m away) — Closest OSM candidate is 123m away, contested by another nearby candidate, no name signal. Not linked, needs manual review."
18,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-18850,Raxapana Jumma Mosque,Gampaha,,,6.947623043000021,80.01214870300004,high,"A low-confidence DMRCA candidate exists (registrationNo=R/04/GM.01, name='RAKSHAPANA JUMMA MOSQUE', score=77.8) — not linked, needs manual review."
19,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-19002,Masjidur Rahumaniya Mosque,Colombo,,,6.960171412000022,79.86860372400008,high,"A low-confidence DMRCA candidate exists (registrationNo=R/1071/C.114, name='AL MASJIDUR RAHMANIYA MOSQUE', score=94.7) — not linked, needs manual review."
20,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-19005,Masjidul Hidyih Jumma Mosque,Colombo,,,6.960736123000061,79.87245006500007,high,"A low-confidence DMRCA candidate exists (registrationNo=R/1823/C.174, name='HIDAYATH MOSQUE', score=71.4) — not linked, needs manual review."
21,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-19323,Akbar Town Jumma Masjid,Gampaha,,,6.990645290000032,79.90930390700004,high,"A low-confidence DMRCA candidate exists (registrationNo=R/894/GM.21, name='AKBAR TOWN JUMMA MASJID', score=100.0) — not linked, needs manual review."
22,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-20782,AL Mathrasathul Muhammathiya,Ampara,,,7.22711729100007,81.82149761800008,high,"A low-confidence DMRCA candidate exists (registrationNo=R/960/AM/44, name='SAMATHANIYA MATHURASA THAKKIYA', score=73.9) — not linked, needs manual review."
23,conflict_to_resolve,"2 source(s) (nsdi,dmrca), high confidence — has an unresolved candidate to adjudicate.",nsdi-20999,HINGULOYA MASJIDUL HUDA JUMMA MOSQUE,Kegalle,HINGULOYA,R/0451/KD/33,7.253793896000047,80.45495997800003,high,"An ambiguous OSM candidate exists (node/10578236564, name='Masjidul Hudha jumma Mosque', 11.0m away) — Nearest OSM mosque is 11m away, but its name ('Masjidul Hudha jumma Mosque') doesn't resemble the NSDI name ('Jumma Mosque Hinguloya') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
24,conflict_to_resolve,"2 source(s) (nsdi,dmrca), high confidence — has an unresolved candidate to adjudicate.",nsdi-21150,PALAMUNAI JUMMA MOSQUE,Ampara,PALAMUNAI,R/0778/AM/37,7.270185391000041,81.84744877300005,high,"An ambiguous OSM candidate exists (way/1267880391, name='Dhana Al Buzairy Jumma Masjid', 9.2m away) — Nearest OSM mosque is 9m away, but its name ('Dhana Al Buzairy Jumma Masjid') doesn't resemble the NSDI name ('Thaha Al-Pusairi Jummah Mosque, Palamunai') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
25,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-25301,Mohideen Jumma Masjid(Mosque),Anuradhapura,,,8.262626279000074,80.20851689600005,high,"A low-confidence DMRCA candidate exists (registrationNo=R/312/A.13, name='MOHIDEEN JUMMA MOSQUE', score=100.0) — not linked, needs manual review."
26,conflict_to_resolve,"2 source(s) (nsdi,dmrca), high confidence — has an unresolved candidate to adjudicate.",nsdi-25714,MASJIDUL HIRA,Trincomalee,"JABBAR ROAD, ALIM NAGAR,MUTHUR - 02",R/2637/T/227,8.493913166000027,81.18589202900006,high,"An ambiguous OSM candidate exists (way/1506647098, name='Senekaatu Palli', 269.9m away) — Nearest OSM mosque is 270m away, but its name ('Senekaatu Palli') doesn't resemble the NSDI name ('Al Hira Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review."
27,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-25729,Hijra Mosque,Trincomalee,,,8.500773486000071,81.18606430200003,high,"A low-confidence DMRCA candidate exists (registrationNo=R/0720/T/043, name='AL HIJRA JUMMA MASJID', score=100.0) — not linked, needs manual review."
28,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-26238,Masjid Munawwara Mosque,Mannar,,,8.84983408000005,80.37087624900005,high,"A low-confidence DMRCA candidate exists (registrationNo=R/1510/MN 61, name='MASJIDUL MUNAWWARAH', score=94.7) — not linked, needs manual review."
29,conflict_to_resolve,"2 source(s) (nsdi,osm), high confidence — has an unresolved candidate to adjudicate.",nsdi-26737,Masjithul Abtheen Jumma,Kilinochchi,,,9.410787653000057,80.40779967000003,high,"A low-confidence DMRCA candidate exists (registrationNo=R/0889/KN/02, name='MASJIDUL ABDEEN JUMMA MOSQUE', score=76.9) — not linked, needs manual review."
30,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14237,KOLEDANDA JUMMA MOSQUE,Matara,WELIGAMA,R/0603/MR/25,5.998168705000069,80.44068522900005,high,
31,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14331,Zaviya Ummul Fuqarah,Galle,,,6.02472947900003,80.21763152800008,high,
32,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14394,Muhiyaddeen Jumma Masjid,Galle,,,6.038091411000039,80.22353353900007,high,
33,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14424,,Galle,,,6.044553686000029,80.22013685100006,high,
34,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14428,,Galle,,,6.045660748000046,80.22219596000008,high,
35,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14458,Haliwala Jumma Masjid,Galle,,,6.052116319000049,80.23869637900003,high,
36,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14523,,Galle,,,6.068353307000052,80.21497172200003,high,
37,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-14736,MASJIDUN NOOR JUMMA MOSQUE,Hambantota,CIPPIKULAM,R/1128/H/17,6.140826430000061,81.12358633000008,high,
38,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-15570,Grand Mosque - Muhiyaddeen Jummah Masjid,Kalutara,,,6.438787062000074,80.00418867700006,high,
39,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-15666,Hilriya Mosque Molliyamala,Kalutara,,,6.469210833000034,79.97842458300005,high,
40,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-15672,MASJIDUN NABAVI JUMMA MOSQUE,Kalutara,MOSQUE ROAD,R/28/KL.05,6.470517251000047,80.10658861900004,high,
41,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-15698,fassiya jummah masjid Mosque,Kalutara,,,6.476200493000022,79.98559063000005,high,
42,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-15750,MAGGONA JUMMA MOSQUE,Kalutara,MAGGONA,R/172/KL.13,6.498313013000029,79.98395160800004,high,
43,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-15754,,Kalutara,,,6.499066736000032,79.98035366800008,high,
44,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-15991,MASJIDUS SHUHADA,Kalutara,"32/4A, KALEEL PLACE,",R/2111/KL/85,6.569001558000025,79.97015705800004,high,
45,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16025,MOHIYIDEEN HILUR GRAND JUMMA MOSQUE & SHRINE & MOHIDEEN PALLI,Kalutara,"52, MOSQUE STREET",R/18/KL.03,6.576455794000026,79.96593211900006,high,
46,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16037,Jumma Masjid Mosque,Ratnapura,,,6.580695457000047,80.57323885500006,high,
47,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16046,,Kalutara,,,6.581901099000049,80.14607701800008,high,
48,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16050,KALUTARA BAZAAR MOSQUE,Kalutara,"DE SILVA STREET,",R/149/KL.09,6.5829789280000455,79.96088121200006,high,
49,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16336,Town Masjid,Ratnapura,,,6.650660414000072,80.69918310600008,high,
50,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16454,,Ratnapura,,,6.6800320600000305,80.40840739900005,high,
51,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-16806,RAWLATHUL ASFIYA JUMMA MOSQUE,Kalutara,PALLIMULLA,R/271/KL.20,6.742895476000058,79.89969030400005,high,
52,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-17459,jummah masjith mosque,Badulla,,,6.8314794120000215,80.98800197400004,high,
53,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-17602,An noor jummah mosque gurutalawa,Badulla,,,6.84814355900005,80.90297672800006,high,
54,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-17647,Dehiwala Town Jumma Mosque,Colombo,,,6.852979575000063,79.86625384600006,high,
55,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-17773,Pottuvil Muslim markas,Ampara,,,6.863006879000068,81.83342093500005,high,
56,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-17890,AL MASJIDUL NAJATH,Ampara,"PAKIYAWATTE,",R/1324/AM/96,6.872077646000037,81.82419949200005,high,
57,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-17949,Wellawatte Jumma Masjid,Colombo,,,6.8770402460000355,79.86005781400007,high,
58,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18089,Hatton Jumma Mosque,Nuwara Eliya,,,6.891695367000068,80.59865057100006,high,
59,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18133,Borah Mosque,Colombo,,,6.894718451000074,79.85313713900007,high,
60,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18182,Jawatte Jumma Masjid,Colombo,,,6.8987730710000505,79.86858026200008,high,
61,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18262,,Badulla,,,6.906049580000058,80.84436086800008,high,
62,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18276,Nawala Jumma Mosque,Colombo,,,6.906788085000073,79.89544771900006,high,
63,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18351,Jumma Mosque Kollupitiya,Colombo,,,6.913188597000044,79.85058558500003,high,
64,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18293,HANWELLA JUMMA MOSQUE,Colombo,CROSS ROAD,R/428/C.41,6.908157479000067,80.08392096900008,high,
65,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18391,Abdeen Jumma Mosque,Colombo,,,6.916749035000066,79.87710396800009,high,
66,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18469,Wekanfa Jumma Mosque,Colombo,,,6.9224173310000765,79.85157879300004,high,
67,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18480,Tholappu Garden Mosque,Colombo,,,6.923333399000057,79.85038403000004,high,
68,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18523,Java Lane Mosque,Colombo,,,6.926068052000062,79.84936220200007,high,
69,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18644,Fort Jumma Mosque,Colombo,,,6.934693080000045,79.84386068500004,high,
70,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18710,Jami Ul Alfar Mosque,Colombo,,,6.938582332000067,79.85170063600003,high,
71,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18743,Masjid Muhiadeen Khadiriya Thakiya,Colombo,,,6.940430475000028,79.86069144000004,high,
72,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18774,WATAWALA JUMMAH MOSQUE,Nuwara Eliya,WATAWALA BAZAAR,R/2135/N/36,6.943478152000068,80.53906183700008,high,
73,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18922,MASJIDUL MUBARAK & THAKKIYA,Gampaha,YATIHENA ROAD,R/2125/GM 76,6.952524813000025,80.01383016500006,high,
74,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-18985,MALWANA JUMMA MOSQUE,Gampaha,KARABUGAS JUNCTION MALWANA,R/2423/GM 92,6.959222505000071,80.01622412700004,high,
75,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19010,Al Masidua Islahiya Mosque,Colombo,,,6.961101160000055,79.87000623800003,high,
76,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19014,kottagoda jummah masjith,Badulla,,,6.962472167000044,80.93941099800008,high,
77,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19047,,Colombo,,,6.963995515000022,79.86356381900003,high,
78,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19134,,Nuwara Eliya,,,6.9719078960000616,80.78147435300008,high,
79,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19180,MASJID UL BADRIYA,Colombo,,,6.975506855000049,79.87943837300008,high,
80,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19182,Al Kabeer Grand Mosque,Nuwara Eliya,,,6.976470832000075,80.76543308200007,high,
81,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19465,Mobole Jumma Masjid,Gampaha,,,7.005818677000036,79.89745638600004,high,
82,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19557,MUSLIM MOSQUE,Badulla,"BLACKWOOD ESTATE,",R/1209/BD/46,7.020361014000059,81.16364057300007,high,
83,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19785,Masjidhul Noor (Jumma Masjidh);Al Hamidhiyyah Arabic College,Nuwara Eliya,,,7.061630586000035,80.56839614600005,high,
84,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-19900,,Nuwara Eliya,,,7.079727303000027,80.67212992700007,high,
85,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20392,Masjidul Hairath,Kegalle,,,7.172130859000049,80.44313702400007,high,
86,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20327,Mawathagoda Jummah Mosque,Kegalle,,,7.16381042200004,80.45949026900007,high,
87,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20404,Town Masjid,Kegalle,,,7.174075604000052,80.50020413600004,high,
88,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20564,,Ampara,,,7.200855036000064,81.71854422800004,high,
89,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20662,,Gampaha,,,7.212840755000059,79.83931980100004,high,
90,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20675,Kamachchode Jumma Mosque,Gampaha,,,7.214277800000048,79.83672519900006,high,
91,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20705,Negombo Grand Mosque,Gampaha,,,7.21782616400003,79.84999029100004,high,
92,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20721,Al Hudha Jummah Masjid,Kandy,,,7.220429568000043,80.58851777900009,high,
93,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20724,MASJIDUL HAIRATH,Gampaha,"123, ST. LAZARUS ROAD, PERIYAMULLA",R/2038/GM 66,7.219892340000058,79.85277911500003,high,
94,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20730,Masjid Fazl,Gampaha,,,7.22013695000004,79.84829516100007,high,
95,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20774,Ahlus Sunnah Jumma Mosque,Ampara,,,7.226444101000027,81.85063323700007,high,
96,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20812,Markes,Ampara,,,7.230498715000067,81.85056549900008,high,
97,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20818,DARUSALAM,Kegalle,KOTTABAGODA,R/0173/KD/17,7.232490935000044,80.47892938900003,high,
98,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-20895,Ameer Ali Puram Mosque,Ampara,,,7.240954420000037,81.71505136100006,high,
99,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21058,,Kandy,,,7.26076809500006,80.54034584100003,high,
100,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21073,Poruthota Mosque,Gampaha,,,7.261752229000024,79.84238641900004,high,
101,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21091,MASJIDUL HAKAM MOSQUE,Kegalle,DANAGAMA,R/1362/KD/78,7.264558022000074,80.44241661600006,high,
102,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21147,Masjid Ul Thana Al Busairy,Ampara,,,7.2698078200000396,81.85865070800008,high,
103,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21206,Masjidul Hidaya,Ampara,,,7.2759355450000385,81.84903878100005,high,
104,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21217,,Kandy,,,7.278119357000037,80.63372790000005,high,
105,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21219,Masjidul Haima,Ampara,,,7.276981756000055,81.85070472800004,high,
106,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21301,,Kandy,,,7.2863904770000545,80.66017181300003,high,
107,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21361,Malay Military Mosque,Kandy,,,7.291515722000042,80.63607404900006,high,
108,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21364,,Ampara,,,7.290348864000066,81.85936369900008,high,
109,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21398,Red Mosque,Kandy,,,7.294699454000067,80.63674118400007,high,
110,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21447,Nikakolla Masjid,Kandy,,,7.299123651000059,80.55543257000005,high,
111,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21474,MASJIDUL HIDAYA JUMMA MOSQUE,Kandy,GOOROOKOYA COLONY,R/1306/K.133,7.3020944490000375,80.63314540800008,high,
112,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21577,YAHALATENNA JUMMA MOSQUE,Kandy,YAHALATENNA,R/123/K/17,7.314719840000066,80.57147430100008,high,
113,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21588,,Kandy,,,7.316135925000026,80.70106236300006,high,
114,quick_confirm,"2 source(s) (nsdi,dmrca), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21627,JAMALIYA MOSUQE,Kandy,DEHIDENIYA MADIGE,R/163/K/21,7.321673820000058,80.45823053300006,high,
115,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21637,Katugastota Grand Mosque,Kandy,,,7.32317854300004,80.62478238900007,high,
116,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21672,Jamiul Khairath Jumma Masjid,Kandy,,,7.327551499000037,80.66811498900006,high,
117,quick_confirm,"2 source(s) (nsdi,osm), high confidence — corroborated, ready for a quick manual confirm.",nsdi-21831,,Ampara,,,7.348922251000033,81.78236233800004,high,
